expanded_index,source_eps_index,equilibrium_index,equilibrium_label,pulse,t_s
497,82,0,p11419_20to160ms,11419,0.1583118736743927
498,83,0,p11419_20to160ms,11419,0.020228898152709007
499,83,0,p11419_20to160ms,11419,0.050672389566898346
500,83,0,p11419_20to160ms,11419,0.08002861589193344
501,83,0,p11419_20to160ms,11419,0.10286123305559158
502,83,0,p11419_20to160ms,11419,0.12732474505901337
503,83,0,p11419_20to160ms,11419,0.1583118736743927
504,84,0,p11419_20to160ms,11419,0.020228898152709007
505,84,0,p11419_20to160ms,11419,0.050672389566898346
506,84,0,p11419_20to160ms,11419,0.08002861589193344
507,84,0,p11419_20to160ms,11419,0.10286123305559158
508,84,0,p11419_20to160ms,11419,0.12732474505901337
509,84,0,p11419_20to160ms,11419,0.1583118736743927
510,85,0,p11419_20to160ms,11419,0.020228898152709007
511,85,0,p11419_20to160ms,11419,0.050672389566898346
512,85,0,p11419_20to160ms,11419,0.08002861589193344
513,85,0,p11419_20to160ms,11419,0.10286123305559158
514,85,0,p11419_20to160ms,11419,0.12732474505901337
515,85,0,p11419_20to160ms,11419,0.1583118736743927
516,86,0,p11419_20to160ms,11419,0.020228898152709007
517,86,0,p11419_20to160ms,11419,0.050672389566898346
518,86,0,p11419_20to160ms,11419,0.08002861589193344
519,86,0,p11419_20to160ms,11419,0.10286123305559158
520,86,0,p11419_20to160ms,11419,0.12732474505901337
521,86,0,p11419_20to160ms,11419,0.1583118736743927
522,87,0,p11419_20to160ms,11419,0.020228898152709007
523,87,0,p11419_20to160ms,11419,0.050672389566898346
524,87,0,p11419_20to160ms,11419,0.08002861589193344
525,87,0,p11419_20to160ms,11419,0.10286123305559158
526,87,0,p11419_20to160ms,11419,0.12732474505901337
527,87,0,p11419_20to160ms,11419,0.1583118736743927
528,88,0,p11419_20to160ms,11419,0.020228898152709007
529,88,0,p11419_20to160ms,11419,0.050672389566898346
530,88,0,p11419_20to160ms,11419,0.08002861589193344
531,88,0,p11419_20to160ms,11419,0.10286123305559158
532,88,0,p11419_20to160ms,11419,0.12732474505901337
533,88,0,p11419_20to160ms,11419,0.1583118736743927
534,89,0,p11419_20to160ms,11419,0.020228898152709007
535,89,0,p11419_20to160ms,11419,0.050672389566898346
536,89,0,p11419_20to160ms,11419,0.08002861589193344
537,89,0,p11419_20to160ms,11419,0.10286123305559158
538,89,0,p11419_20to160ms,11419,0.12732474505901337
539,89,0,p11419_20to160ms,11419,0.1583118736743927
540,90,0,p11419_20to160ms,11419,0.020228898152709007
541,90,0,p11419_20to160ms,11419,0.050672389566898346
542,90,0,p11419_20to160ms,11419,0.08002861589193344
543,90,0,p11419_20to160ms,11419,0.10286123305559158
544,90,0,p11419_20to160ms,11419,0.12732474505901337
545,90,0,p11419_20to160ms,11419,0.1583118736743927
546,91,0,p11419_20to160ms,11419,0.020228898152709007
547,91,0,p11419_20to160ms,11419,0.050672389566898346
548,91,0,p11419_20to160ms,11419,0.08002861589193344
549,91,0,p11419_20to160ms,11419,0.10286123305559158
550,91,0,p11419_20to160ms,11419,0.12732474505901337
551,91,0,p11419_20to160ms,11419,0.1583118736743927
552,92,0,p11419_20to160ms,11419,0.020228898152709007
553,92,0,p11419_20to160ms,11419,0.050672389566898346
554,92,0,p11419_20to160ms,11419,0.08002861589193344
555,92,0,p11419_20to160ms,11419,0.10286123305559158
556,92,0,p11419_20to160ms,11419,0.12732474505901337
557,92,0,p11419_20to160ms,11419,0.1583118736743927
558,93,0,p11419_20to160ms,11419,0.020228898152709007
559,93,0,p11419_20to160ms,11419,0.050672389566898346
560,93,0,p11419_20to160ms,11419,0.08002861589193344
561,93,0,p11419_20to160ms,11419,0.10286123305559158
562,93,0,p11419_20to160ms,11419,0.12732474505901337
563,93,0,p11419_20to160ms,11419,0.1583118736743927
564,94,0,p11419_20to160ms,11419,0.020228898152709007
565,94,0,p11419_20to160ms,11419,0.050672389566898346
566,94,0,p11419_20to160ms,11419,0.08002861589193344
567,94,0,p11419_20to160ms,11419,0.10286123305559158
568,94,0,p11419_20to160ms,11419,0.12732474505901337
569,94,0,p11419_20to160ms,11419,0.1583118736743927
570,95,0,p11419_20to160ms,11419,0.020228898152709007
571,95,0,p11419_20to160ms,11419,0.050672389566898346
572,95,0,p11419_20to160ms,11419,0.08002861589193344
573,95,0,p11419_20to160ms,11419,0.10286123305559158
574,95,0,p11419_20to160ms,11419,0.12732474505901337
575,95,0,p11419_20to160ms,11419,0.1583118736743927
576,96,0,p11419_20to160ms,11419,0.020228898152709007
577,96,0,p11419_20to160ms,11419,0.050672389566898346
578,96,0,p11419_20to160ms,11419,0.08002861589193344
579,96,0,p11419_20to160ms,11419,0.10286123305559158
580,96,0,p11419_20to160ms,11419,0.12732474505901337
581,96,0,p11419_20to160ms,11419,0.1583118736743927
582,97,0,p11419_20to160ms,11419,0.020228898152709007
583,97,0,p11419_20to160ms,11419,0.050672389566898346
584,97,0,p11419_20to160ms,11419,0.08002861589193344
585,97,0,p11419_20to160ms,11419,0.10286123305559158
586,97,0,p11419_20to160ms,11419,0.12732474505901337
587,97,0,p11419_20to160ms,11419,0.1583118736743927
588,98,0,p11419_20to160ms,11419,0.020228898152709007
589,98,0,p11419_20to160ms,11419,0.050672389566898346
590,98,0,p11419_20to160ms,11419,0.08002861589193344
591,98,0,p11419_20to160ms,11419,0.10286123305559158
592,98,0,p11419_20to160ms,11419,0.12732474505901337
593,98,0,p11419_20to160ms,11419,0.1583118736743927
594,99,0,p11419_20to160ms,11419,0.020228898152709007
595,99,0,p11419_20to160ms,11419,0.050672389566898346
596,99,0,p11419_20to160ms,11419,0.08002861589193344
597,99,0,p11419_20to160ms,11419,0.10286123305559158
598,99,0,p11419_20to160ms,11419,0.12732474505901337
599,99,0,p11419_20to160ms,11419,0.1583118736743927
600,100,0,p11419_20to160ms,11419,0.020228898152709007
601,100,0,p11419_20to160ms,11419,0.050672389566898346
602,100,0,p11419_20to160ms,11419,0.08002861589193344
603,100,0,p11419_20to160ms,11419,0.10286123305559158
604,100,0,p11419_20to160ms,11419,0.12732474505901337
605,100,0,p11419_20to160ms,11419,0.1583118736743927
606,101,0,p11419_20to160ms,11419,0.020228898152709007
607,101,0,p11419_20to160ms,11419,0.050672389566898346
608,101,0,p11419_20to160ms,11419,0.08002861589193344
609,101,0,p11419_20to160ms,11419,0.10286123305559158
610,101,0,p11419_20to160ms,11419,0.12732474505901337
611,101,0,p11419_20to160ms,11419,0.1583118736743927
612,102,0,p11419_20to160ms,11419,0.020228898152709007
613,102,0,p11419_20to160ms,11419,0.050672389566898346
614,102,0,p11419_20to160ms,11419,0.08002861589193344
615,102,0,p11419_20to160ms,11419,0.10286123305559158
616,102,0,p11419_20to160ms,11419,0.12732474505901337
617,102,0,p11419_20to160ms,11419,0.1583118736743927
618,103,0,p11419_20to160ms,11419,0.020228898152709007
619,103,0,p11419_20to160ms,11419,0.050672389566898346
620,103,0,p11419_20to160ms,11419,0.08002861589193344
621,103,0,p11419_20to160ms,11419,0.10286123305559158
622,103,0,p11419_20to160ms,11419,0.12732474505901337
623,103,0,p11419_20to160ms,11419,0.1583118736743927
624,104,0,p11419_20to160ms,11419,0.020228898152709007
625,104,0,p11419_20to160ms,11419,0.050672389566898346
626,104,0,p11419_20to160ms,11419,0.08002861589193344
627,104,0,p11419_20to160ms,11419,0.10286123305559158
628,104,0,p11419_20to160ms,11419,0.12732474505901337
629,104,0,p11419_20to160ms,11419,0.1583118736743927
630,105,0,p11419_20to160ms,11419,0.020228898152709007
631,105,0,p11419_20to160ms,11419,0.050672389566898346
632,105,0,p11419_20to160ms,11419,0.08002861589193344
633,105,0,p11419_20to160ms,11419,0.10286123305559158
634,105,0,p11419_20to160ms,11419,0.12732474505901337
635,105,0,p11419_20to160ms,11419,0.1583118736743927
636,106,0,p11419_20to160ms,11419,0.020228898152709007
637,106,0,p11419_20to160ms,11419,0.050672389566898346
638,106,0,p11419_20to160ms,11419,0.08002861589193344
639,106,0,p11419_20to160ms,11419,0.10286123305559158
640,106,0,p11419_20to160ms,11419,0.12732474505901337
641,106,0,p11419_20to160ms,11419,0.1583118736743927
642,107,0,p11419_20to160ms,11419,0.020228898152709007
643,107,0,p11419_20to160ms,11419,0.050672389566898346
644,107,0,p11419_20to160ms,11419,0.08002861589193344
645,107,0,p11419_20to160ms,11419,0.10286123305559158
646,107,0,p11419_20to160ms,11419,0.12732474505901337
647,107,0,p11419_20to160ms,11419,0.1583118736743927
648,108,0,p11419_20to160ms,11419,0.020228898152709007
649,108,0,p11419_20to160ms,11419,0.050672389566898346
650,108,0,p11419_20to160ms,11419,0.08002861589193344
651,108,0,p11419_20to160ms,11419,0.10286123305559158
652,108,0,p11419_20to160ms,11419,0.12732474505901337
653,108,0,p11419_20to160ms,11419,0.1583118736743927
654,109,0,p11419_20to160ms,11419,0.020228898152709007
655,109,0,p11419_20to160ms,11419,0.050672389566898346
656,109,0,p11419_20to160ms,11419,0.08002861589193344
657,109,0,p11419_20to160ms,11419,0.10286123305559158
658,109,0,p11419_20to160ms,11419,0.12732474505901337
659,109,0,p11419_20to160ms,11419,0.1583118736743927
660,110,0,p11419_20to160ms,11419,0.020228898152709007
661,110,0,p11419_20to160ms,11419,0.050672389566898346
662,110,0,p11419_20to160ms,11419,0.08002861589193344
663,110,0,p11419_20to160ms,11419,0.10286123305559158
664,110,0,p11419_20to160ms,11419,0.12732474505901337
665,110,0,p11419_20to160ms,11419,0.1583118736743927
666,111,0,p11419_20to160ms,11419,0.020228898152709007
667,111,0,p11419_20to160ms,11419,0.050672389566898346
668,111,0,p11419_20to160ms,11419,0.08002861589193344
669,111,0,p11419_20to160ms,11419,0.10286123305559158
670,111,0,p11419_20to160ms,11419,0.12732474505901337
671,111,0,p11419_20to160ms,11419,0.1583118736743927
672,112,0,p11419_20to160ms,11419,0.020228898152709007
673,112,0,p11419_20to160ms,11419,0.050672389566898346
674,112,0,p11419_20to160ms,11419,0.08002861589193344
675,112,0,p11419_20to160ms,11419,0.10286123305559158
676,112,0,p11419_20to160ms,11419,0.12732474505901337
677,112,0,p11419_20to160ms,11419,0.1583118736743927
678,113,0,p11419_20to160ms,11419,0.020228898152709007
679,113,0,p11419_20to160ms,11419,0.050672389566898346
680,113,0,p11419_20to160ms,11419,0.08002861589193344
681,113,0,p11419_20to160ms,11419,0.10286123305559158
682,113,0,p11419_20to160ms,11419,0.12732474505901337
683,113,0,p11419_20to160ms,11419,0.1583118736743927
684,114,0,p11419_20to160ms,11419,0.020228898152709007
685,114,0,p11419_20to160ms,11419,0.050672389566898346
686,114,0,p11419_20to160ms,11419,0.08002861589193344
687,114,0,p11419_20to160ms,11419,0.10286123305559158
688,114,0,p11419_20to160ms,11419,0.12732474505901337
689,114,0,p11419_20to160ms,11419,0.1583118736743927
690,115,0,p11419_20to160ms,11419,0.020228898152709007
691,115,0,p11419_20to160ms,11419,0.050672389566898346
692,115,0,p11419_20to160ms,11419,0.08002861589193344
693,115,0,p11419_20to160ms,11419,0.10286123305559158
694,115,0,p11419_20to160ms,11419,0.12732474505901337
695,115,0,p11419_20to160ms,11419,0.1583118736743927
696,116,0,p11419_20to160ms,11419,0.020228898152709007
697,116,0,p11419_20to160ms,11419,0.050672389566898346
698,116,0,p11419_20to160ms,11419,0.08002861589193344
699,116,0,p11419_20to160ms,11419,0.10286123305559158
700,116,0,p11419_20to160ms,11419,0.12732474505901337
701,116,0,p11419_20to160ms,11419,0.1583118736743927
702,117,0,p11419_20to160ms,11419,0.020228898152709007
703,117,0,p11419_20to160ms,11419,0.050672389566898346
704,117,0,p11419_20to160ms,11419,0.08002861589193344
705,117,0,p11419_20to160ms,11419,0.10286123305559158
706,117,0,p11419_20to160ms,11419,0.12732474505901337
707,117,0,p11419_20to160ms,11419,0.1583118736743927
708,118,0,p11419_20to160ms,11419,0.020228898152709007
709,118,0,p11419_20to160ms,11419,0.050672389566898346
710,118,0,p11419_20to160ms,11419,0.08002861589193344
711,118,0,p11419_20to160ms,11419,0.10286123305559158
712,118,0,p11419_20to160ms,11419,0.12732474505901337
713,118,0,p11419_20to160ms,11419,0.1583118736743927
714,119,0,p11419_20to160ms,11419,0.020228898152709007
715,119,0,p11419_20to160ms,11419,0.050672389566898346
716,119,0,p11419_20to160ms,11419,0.08002861589193344
717,119,0,p11419_20to160ms,11419,0.10286123305559158
718,119,0,p11419_20to160ms,11419,0.12732474505901337
719,119,0,p11419_20to160ms,11419,0.1583118736743927
720,120,0,p11419_20to160ms,11419,0.020228898152709007
721,120,0,p11419_20to160ms,11419,0.050672389566898346
722,120,0,p11419_20to160ms,11419,0.08002861589193344
723,120,0,p11419_20to160ms,11419,0.10286123305559158
724,120,0,p11419_20to160ms,11419,0.12732474505901337
725,120,0,p11419_20to160ms,11419,0.1583118736743927
726,121,0,p11419_20to160ms,11419,0.020228898152709007
727,121,0,p11419_20to160ms,11419,0.050672389566898346
728,121,0,p11419_20to160ms,11419,0.08002861589193344
729,121,0,p11419_20to160ms,11419,0.10286123305559158
730,121,0,p11419_20to160ms,11419,0.12732474505901337
731,121,0,p11419_20to160ms,11419,0.1583118736743927
732,122,0,p11419_20to160ms,11419,0.020228898152709007
733,122,0,p11419_20to160ms,11419,0.050672389566898346
734,122,0,p11419_20to160ms,11419,0.08002861589193344
735,122,0,p11419_20to160ms,11419,0.10286123305559158
736,122,0,p11419_20to160ms,11419,0.12732474505901337
737,122,0,p11419_20to160ms,11419,0.1583118736743927
738,123,0,p11419_20to160ms,11419,0.020228898152709007
739,123,0,p11419_20to160ms,11419,0.050672389566898346
740,123,0,p11419_20to160ms,11419,0.08002861589193344
741,123,0,p11419_20to160ms,11419,0.10286123305559158
742,123,0,p11419_20to160ms,11419,0.12732474505901337
743,123,0,p11419_20to160ms,11419,0.1583118736743927
744,124,0,p11419_20to160ms,11419,0.020228898152709007
745,124,0,p11419_20to160ms,11419,0.050672389566898346
746,124,0,p11419_20to160ms,11419,0.08002861589193344
747,124,0,p11419_20to160ms,11419,0.10286123305559158
748,124,0,p11419_20to160ms,11419,0.12732474505901337
749,124,0,p11419_20to160ms,11419,0.1583118736743927
750,125,0,p11419_20to160ms,11419,0.020228898152709007
751,125,0,p11419_20to160ms,11419,0.050672389566898346
752,125,0,p11419_20to160ms,11419,0.08002861589193344
753,125,0,p11419_20to160ms,11419,0.10286123305559158
754,125,0,p11419_20to160ms,11419,0.12732474505901337
755,125,0,p11419_20to160ms,11419,0.1583118736743927
756,126,0,p11419_20to160ms,11419,0.020228898152709007
757,126,0,p11419_20to160ms,11419,0.050672389566898346
758,126,0,p11419_20to160ms,11419,0.08002861589193344
759,126,0,p11419_20to160ms,11419,0.10286123305559158
760,126,0,p11419_20to160ms,11419,0.12732474505901337
761,126,0,p11419_20to160ms,11419,0.1583118736743927
762,127,0,p11419_20to160ms,11419,0.020228898152709007
763,127,0,p11419_20to160ms,11419,0.050672389566898346
764,127,0,p11419_20to160ms,11419,0.08002861589193344
765,127,0,p11419_20to160ms,11419,0.10286123305559158
766,127,0,p11419_20to160ms,11419,0.12732474505901337
767,127,0,p11419_20to160ms,11419,0.1583118736743927
768,128,0,p11419_20to160ms,11419,0.020228898152709007
769,128,0,p11419_20to160ms,11419,0.050672389566898346
770,128,0,p11419_20to160ms,11419,0.08002861589193344
771,128,0,p11419_20to160ms,11419,0.10286123305559158
772,128,0,p11419_20to160ms,11419,0.12732474505901337
773,128,0,p11419_20to160ms,11419,0.1583118736743927
774,129,0,p11419_20to160ms,11419,0.020228898152709007
775,129,0,p11419_20to160ms,11419,0.050672389566898346
776,129,0,p11419_20to160ms,11419,0.08002861589193344
777,129,0,p11419_20to160ms,11419,0.10286123305559158
778,129,0,p11419_20to160ms,11419,0.12732474505901337
779,129,0,p11419_20to160ms,11419,0.1583118736743927
780,130,0,p11419_20to160ms,11419,0.020228898152709007
781,130,0,p11419_20to160ms,11419,0.050672389566898346
782,130,0,p11419_20to160ms,11419,0.08002861589193344
783,130,0,p11419_20to160ms,11419,0.10286123305559158
784,130,0,p11419_20to160ms,11419,0.12732474505901337
785,130,0,p11419_20to160ms,11419,0.1583118736743927
786,131,0,p11419_20to160ms,11419,0.020228898152709007
787,131,0,p11419_20to160ms,11419,0.050672389566898346
788,131,0,p11419_20to160ms,11419,0.08002861589193344
789,131,0,p11419_20to160ms,11419,0.10286123305559158
790,131,0,p11419_20to160ms,11419,0.12732474505901337
791,131,0,p11419_20to160ms,11419,0.1583118736743927
792,132,0,p11419_20to160ms,11419,0.020228898152709007
793,132,0,p11419_20to160ms,11419,0.050672389566898346
794,132,0,p11419_20to160ms,11419,0.08002861589193344
795,132,0,p11419_20to160ms,11419,0.10286123305559158
796,132,0,p11419_20to160ms,11419,0.12732474505901337
797,132,0,p11419_20to160ms,11419,0.1583118736743927
798,133,0,p11419_20to160ms,11419,0.020228898152709007
799,133,0,p11419_20to160ms,11419,0.050672389566898346
800,133,0,p11419_20to160ms,11419,0.08002861589193344
801,133,0,p11419_20to160ms,11419,0.10286123305559158
802,133,0,p11419_20to160ms,11419,0.12732474505901337
803,133,0,p11419_20to160ms,11419,0.1583118736743927
804,134,0,p11419_20to160ms,11419,0.020228898152709007
805,134,0,p11419_20to160ms,11419,0.050672389566898346
806,134,0,p11419_20to160ms,11419,0.08002861589193344
807,134,0,p11419_20to160ms,11419,0.10286123305559158
808,134,0,p11419_20to160ms,11419,0.12732474505901337
809,134,0,p11419_20to160ms,11419,0.1583118736743927
810,135,0,p11419_20to160ms,11419,0.020228898152709007
811,135,0,p11419_20to160ms,11419,0.050672389566898346
812,135,0,p11419_20to160ms,11419,0.08002861589193344
813,135,0,p11419_20to160ms,11419,0.10286123305559158
814,135,0,p11419_20to160ms,11419,0.12732474505901337
815,135,0,p11419_20to160ms,11419,0.1583118736743927
816,136,0,p11419_20to160ms,11419,0.020228898152709007
817,136,0,p11419_20to160ms,11419,0.050672389566898346
818,136,0,p11419_20to160ms,11419,0.08002861589193344
819,136,0,p11419_20to160ms,11419,0.10286123305559158
820,136,0,p11419_20to160ms,11419,0.12732474505901337
821,136,0,p11419_20to160ms,11419,0.1583118736743927
822,137,0,p11419_20to160ms,11419,0.020228898152709007
823,137,0,p11419_20to160ms,11419,0.050672389566898346
824,137,0,p11419_20to160ms,11419,0.08002861589193344
825,137,0,p11419_20to160ms,11419,0.10286123305559158
826,137,0,p11419_20to160ms,11419,0.12732474505901337
827,137,0,p11419_20to160ms,11419,0.1583118736743927
828,138,0,p11419_20to160ms,11419,0.020228898152709007
829,138,0,p11419_20to160ms,11419,0.050672389566898346
830,138,0,p11419_20to160ms,11419,0.08002861589193344
831,138,0,p11419_20to160ms,11419,0.10286123305559158
832,138,0,p11419_20to160ms,11419,0.12732474505901337
833,138,0,p11419_20to160ms,11419,0.1583118736743927
834,139,0,p11419_20to160ms,11419,0.020228898152709007
835,139,0,p11419_20to160ms,11419,0.050672389566898346
836,139,0,p11419_20to160ms,11419,0.08002861589193344
837,139,0,p11419_20to160ms,11419,0.10286123305559158
838,139,0,p11419_20to160ms,11419,0.12732474505901337
839,139,0,p11419_20to160ms,11419,0.1583118736743927
840,140,0,p11419_20to160ms,11419,0.020228898152709007
841,140,0,p11419_20to160ms,11419,0.050672389566898346
842,140,0,p11419_20to160ms,11419,0.08002861589193344
843,140,0,p11419_20to160ms,11419,0.10286123305559158
