expanded_index,source_sample_index,equilibrium_index,equilibrium_label,pulse,t_s
497,41,0,p11419_20to160ms,11419,0.1583118736743927
498,41,1,p14606_15to80ms,14606,0.015336195006966591
499,41,1,p14606_15to80ms,14606,0.027839770540595055
500,41,1,p14606_15to80ms,14606,0.040886979550123215
501,41,1,p14606_15to80ms,14606,0.05339055880904198
502,41,1,p14606_15to80ms,14606,0.06643776595592499
503,41,1,p14606_15to80ms,14606,0.0794849768280983
504,42,0,p11419_20to160ms,11419,0.020228898152709007
505,42,0,p11419_20to160ms,11419,0.050672389566898346
506,42,0,p11419_20to160ms,11419,0.08002861589193344
507,42,0,p11419_20to160ms,11419,0.10286123305559158
508,42,0,p11419_20to160ms,11419,0.12732474505901337
509,42,0,p11419_20to160ms,11419,0.1583118736743927
510,42,1,p14606_15to80ms,14606,0.015336195006966591
511,42,1,p14606_15to80ms,14606,0.027839770540595055
512,42,1,p14606_15to80ms,14606,0.040886979550123215
513,42,1,p14606_15to80ms,14606,0.05339055880904198
514,42,1,p14606_15to80ms,14606,0.06643776595592499
515,42,1,p14606_15to80ms,14606,0.0794849768280983
516,43,0,p11419_20to160ms,11419,0.020228898152709007
517,43,0,p11419_20to160ms,11419,0.050672389566898346
518,43,0,p11419_20to160ms,11419,0.08002861589193344
519,43,0,p11419_20to160ms,11419,0.10286123305559158
520,43,0,p11419_20to160ms,11419,0.12732474505901337
521,43,0,p11419_20to160ms,11419,0.1583118736743927
522,43,1,p14606_15to80ms,14606,0.015336195006966591
523,43,1,p14606_15to80ms,14606,0.027839770540595055
524,43,1,p14606_15to80ms,14606,0.040886979550123215
525,43,1,p14606_15to80ms,14606,0.05339055880904198
526,43,1,p14606_15to80ms,14606,0.06643776595592499
527,43,1,p14606_15to80ms,14606,0.0794849768280983
528,44,0,p11419_20to160ms,11419,0.020228898152709007
529,44,0,p11419_20to160ms,11419,0.050672389566898346
530,44,0,p11419_20to160ms,11419,0.08002861589193344
531,44,0,p11419_20to160ms,11419,0.10286123305559158
532,44,0,p11419_20to160ms,11419,0.12732474505901337
533,44,0,p11419_20to160ms,11419,0.1583118736743927
534,44,1,p14606_15to80ms,14606,0.015336195006966591
535,44,1,p14606_15to80ms,14606,0.027839770540595055
536,44,1,p14606_15to80ms,14606,0.040886979550123215
537,44,1,p14606_15to80ms,14606,0.05339055880904198
538,44,1,p14606_15to80ms,14606,0.06643776595592499
539,44,1,p14606_15to80ms,14606,0.0794849768280983
540,45,0,p11419_20to160ms,11419,0.020228898152709007
541,45,0,p11419_20to160ms,11419,0.050672389566898346
542,45,0,p11419_20to160ms,11419,0.08002861589193344
543,45,0,p11419_20to160ms,11419,0.10286123305559158
544,45,0,p11419_20to160ms,11419,0.12732474505901337
545,45,0,p11419_20to160ms,11419,0.1583118736743927
546,45,1,p14606_15to80ms,14606,0.015336195006966591
547,45,1,p14606_15to80ms,14606,0.027839770540595055
548,45,1,p14606_15to80ms,14606,0.040886979550123215
549,45,1,p14606_15to80ms,14606,0.05339055880904198
550,45,1,p14606_15to80ms,14606,0.06643776595592499
551,45,1,p14606_15to80ms,14606,0.0794849768280983
552,46,0,p11419_20to160ms,11419,0.020228898152709007
553,46,0,p11419_20to160ms,11419,0.050672389566898346
554,46,0,p11419_20to160ms,11419,0.08002861589193344
555,46,0,p11419_20to160ms,11419,0.10286123305559158
556,46,0,p11419_20to160ms,11419,0.12732474505901337
557,46,0,p11419_20to160ms,11419,0.1583118736743927
558,46,1,p14606_15to80ms,14606,0.015336195006966591
559,46,1,p14606_15to80ms,14606,0.027839770540595055
560,46,1,p14606_15to80ms,14606,0.040886979550123215
561,46,1,p14606_15to80ms,14606,0.05339055880904198
562,46,1,p14606_15to80ms,14606,0.06643776595592499
563,46,1,p14606_15to80ms,14606,0.0794849768280983
564,47,0,p11419_20to160ms,11419,0.020228898152709007
565,47,0,p11419_20to160ms,11419,0.050672389566898346
566,47,0,p11419_20to160ms,11419,0.08002861589193344
567,47,0,p11419_20to160ms,11419,0.10286123305559158
568,47,0,p11419_20to160ms,11419,0.12732474505901337
569,47,0,p11419_20to160ms,11419,0.1583118736743927
570,47,1,p14606_15to80ms,14606,0.015336195006966591
571,47,1,p14606_15to80ms,14606,0.027839770540595055
572,47,1,p14606_15to80ms,14606,0.040886979550123215
573,47,1,p14606_15to80ms,14606,0.05339055880904198
574,47,1,p14606_15to80ms,14606,0.06643776595592499
575,47,1,p14606_15to80ms,14606,0.0794849768280983
576,48,0,p11419_20to160ms,11419,0.020228898152709007
577,48,0,p11419_20to160ms,11419,0.050672389566898346
578,48,0,p11419_20to160ms,11419,0.08002861589193344
579,48,0,p11419_20to160ms,11419,0.10286123305559158
580,48,0,p11419_20to160ms,11419,0.12732474505901337
581,48,0,p11419_20to160ms,11419,0.1583118736743927
582,48,1,p14606_15to80ms,14606,0.015336195006966591
583,48,1,p14606_15to80ms,14606,0.027839770540595055
584,48,1,p14606_15to80ms,14606,0.040886979550123215
585,48,1,p14606_15to80ms,14606,0.05339055880904198
586,48,1,p14606_15to80ms,14606,0.06643776595592499
587,48,1,p14606_15to80ms,14606,0.0794849768280983
588,49,0,p11419_20to160ms,11419,0.020228898152709007
589,49,0,p11419_20to160ms,11419,0.050672389566898346
590,49,0,p11419_20to160ms,11419,0.08002861589193344
591,49,0,p11419_20to160ms,11419,0.10286123305559158
592,49,0,p11419_20to160ms,11419,0.12732474505901337
593,49,0,p11419_20to160ms,11419,0.1583118736743927
594,49,1,p14606_15to80ms,14606,0.015336195006966591
595,49,1,p14606_15to80ms,14606,0.027839770540595055
596,49,1,p14606_15to80ms,14606,0.040886979550123215
597,49,1,p14606_15to80ms,14606,0.05339055880904198
598,49,1,p14606_15to80ms,14606,0.06643776595592499
599,49,1,p14606_15to80ms,14606,0.0794849768280983
600,50,0,p11419_20to160ms,11419,0.020228898152709007
601,50,0,p11419_20to160ms,11419,0.050672389566898346
602,50,0,p11419_20to160ms,11419,0.08002861589193344
603,50,0,p11419_20to160ms,11419,0.10286123305559158
604,50,0,p11419_20to160ms,11419,0.12732474505901337
605,50,0,p11419_20to160ms,11419,0.1583118736743927
606,50,1,p14606_15to80ms,14606,0.015336195006966591
607,50,1,p14606_15to80ms,14606,0.027839770540595055
608,50,1,p14606_15to80ms,14606,0.040886979550123215
609,50,1,p14606_15to80ms,14606,0.05339055880904198
610,50,1,p14606_15to80ms,14606,0.06643776595592499
611,50,1,p14606_15to80ms,14606,0.0794849768280983
612,51,0,p11419_20to160ms,11419,0.020228898152709007
613,51,0,p11419_20to160ms,11419,0.050672389566898346
614,51,0,p11419_20to160ms,11419,0.08002861589193344
615,51,0,p11419_20to160ms,11419,0.10286123305559158
616,51,0,p11419_20to160ms,11419,0.12732474505901337
617,51,0,p11419_20to160ms,11419,0.1583118736743927
618,51,1,p14606_15to80ms,14606,0.015336195006966591
619,51,1,p14606_15to80ms,14606,0.027839770540595055
620,51,1,p14606_15to80ms,14606,0.040886979550123215
621,51,1,p14606_15to80ms,14606,0.05339055880904198
622,51,1,p14606_15to80ms,14606,0.06643776595592499
623,51,1,p14606_15to80ms,14606,0.0794849768280983
624,52,0,p11419_20to160ms,11419,0.020228898152709007
625,52,0,p11419_20to160ms,11419,0.050672389566898346
626,52,0,p11419_20to160ms,11419,0.08002861589193344
627,52,0,p11419_20to160ms,11419,0.10286123305559158
628,52,0,p11419_20to160ms,11419,0.12732474505901337
629,52,0,p11419_20to160ms,11419,0.1583118736743927
630,52,1,p14606_15to80ms,14606,0.015336195006966591
631,52,1,p14606_15to80ms,14606,0.027839770540595055
632,52,1,p14606_15to80ms,14606,0.040886979550123215
633,52,1,p14606_15to80ms,14606,0.05339055880904198
634,52,1,p14606_15to80ms,14606,0.06643776595592499
635,52,1,p14606_15to80ms,14606,0.0794849768280983
636,53,0,p11419_20to160ms,11419,0.020228898152709007
637,53,0,p11419_20to160ms,11419,0.050672389566898346
638,53,0,p11419_20to160ms,11419,0.08002861589193344
639,53,0,p11419_20to160ms,11419,0.10286123305559158
640,53,0,p11419_20to160ms,11419,0.12732474505901337
641,53,0,p11419_20to160ms,11419,0.1583118736743927
642,53,1,p14606_15to80ms,14606,0.015336195006966591
643,53,1,p14606_15to80ms,14606,0.027839770540595055
644,53,1,p14606_15to80ms,14606,0.040886979550123215
645,53,1,p14606_15to80ms,14606,0.05339055880904198
646,53,1,p14606_15to80ms,14606,0.06643776595592499
647,53,1,p14606_15to80ms,14606,0.0794849768280983
648,54,0,p11419_20to160ms,11419,0.020228898152709007
649,54,0,p11419_20to160ms,11419,0.050672389566898346
650,54,0,p11419_20to160ms,11419,0.08002861589193344
651,54,0,p11419_20to160ms,11419,0.10286123305559158
652,54,0,p11419_20to160ms,11419,0.12732474505901337
653,54,0,p11419_20to160ms,11419,0.1583118736743927
654,54,1,p14606_15to80ms,14606,0.015336195006966591
655,54,1,p14606_15to80ms,14606,0.027839770540595055
656,54,1,p14606_15to80ms,14606,0.040886979550123215
657,54,1,p14606_15to80ms,14606,0.05339055880904198
658,54,1,p14606_15to80ms,14606,0.06643776595592499
659,54,1,p14606_15to80ms,14606,0.0794849768280983
660,55,0,p11419_20to160ms,11419,0.020228898152709007
661,55,0,p11419_20to160ms,11419,0.050672389566898346
662,55,0,p11419_20to160ms,11419,0.08002861589193344
663,55,0,p11419_20to160ms,11419,0.10286123305559158
664,55,0,p11419_20to160ms,11419,0.12732474505901337
665,55,0,p11419_20to160ms,11419,0.1583118736743927
666,55,1,p14606_15to80ms,14606,0.015336195006966591
667,55,1,p14606_15to80ms,14606,0.027839770540595055
668,55,1,p14606_15to80ms,14606,0.040886979550123215
669,55,1,p14606_15to80ms,14606,0.05339055880904198
670,55,1,p14606_15to80ms,14606,0.06643776595592499
671,55,1,p14606_15to80ms,14606,0.0794849768280983
672,56,0,p11419_20to160ms,11419,0.020228898152709007
673,56,0,p11419_20to160ms,11419,0.050672389566898346
674,56,0,p11419_20to160ms,11419,0.08002861589193344
675,56,0,p11419_20to160ms,11419,0.10286123305559158
676,56,0,p11419_20to160ms,11419,0.12732474505901337
677,56,0,p11419_20to160ms,11419,0.1583118736743927
678,56,1,p14606_15to80ms,14606,0.015336195006966591
679,56,1,p14606_15to80ms,14606,0.027839770540595055
680,56,1,p14606_15to80ms,14606,0.040886979550123215
681,56,1,p14606_15to80ms,14606,0.05339055880904198
682,56,1,p14606_15to80ms,14606,0.06643776595592499
683,56,1,p14606_15to80ms,14606,0.0794849768280983
684,57,0,p11419_20to160ms,11419,0.020228898152709007
685,57,0,p11419_20to160ms,11419,0.050672389566898346
686,57,0,p11419_20to160ms,11419,0.08002861589193344
687,57,0,p11419_20to160ms,11419,0.10286123305559158
688,57,0,p11419_20to160ms,11419,0.12732474505901337
689,57,0,p11419_20to160ms,11419,0.1583118736743927
690,57,1,p14606_15to80ms,14606,0.015336195006966591
691,57,1,p14606_15to80ms,14606,0.027839770540595055
692,57,1,p14606_15to80ms,14606,0.040886979550123215
693,57,1,p14606_15to80ms,14606,0.05339055880904198
694,57,1,p14606_15to80ms,14606,0.06643776595592499
695,57,1,p14606_15to80ms,14606,0.0794849768280983
696,58,0,p11419_20to160ms,11419,0.020228898152709007
697,58,0,p11419_20to160ms,11419,0.050672389566898346
698,58,0,p11419_20to160ms,11419,0.08002861589193344
699,58,0,p11419_20to160ms,11419,0.10286123305559158
700,58,0,p11419_20to160ms,11419,0.12732474505901337
701,58,0,p11419_20to160ms,11419,0.1583118736743927
702,58,1,p14606_15to80ms,14606,0.015336195006966591
703,58,1,p14606_15to80ms,14606,0.027839770540595055
704,58,1,p14606_15to80ms,14606,0.040886979550123215
705,58,1,p14606_15to80ms,14606,0.05339055880904198
706,58,1,p14606_15to80ms,14606,0.06643776595592499
707,58,1,p14606_15to80ms,14606,0.0794849768280983
708,59,0,p11419_20to160ms,11419,0.020228898152709007
709,59,0,p11419_20to160ms,11419,0.050672389566898346
710,59,0,p11419_20to160ms,11419,0.08002861589193344
711,59,0,p11419_20to160ms,11419,0.10286123305559158
712,59,0,p11419_20to160ms,11419,0.12732474505901337
713,59,0,p11419_20to160ms,11419,0.1583118736743927
714,59,1,p14606_15to80ms,14606,0.015336195006966591
715,59,1,p14606_15to80ms,14606,0.027839770540595055
716,59,1,p14606_15to80ms,14606,0.040886979550123215
717,59,1,p14606_15to80ms,14606,0.05339055880904198
718,59,1,p14606_15to80ms,14606,0.06643776595592499
719,59,1,p14606_15to80ms,14606,0.0794849768280983
720,60,0,p11419_20to160ms,11419,0.020228898152709007
721,60,0,p11419_20to160ms,11419,0.050672389566898346
722,60,0,p11419_20to160ms,11419,0.08002861589193344
723,60,0,p11419_20to160ms,11419,0.10286123305559158
724,60,0,p11419_20to160ms,11419,0.12732474505901337
725,60,0,p11419_20to160ms,11419,0.1583118736743927
726,60,1,p14606_15to80ms,14606,0.015336195006966591
727,60,1,p14606_15to80ms,14606,0.027839770540595055
728,60,1,p14606_15to80ms,14606,0.040886979550123215
729,60,1,p14606_15to80ms,14606,0.05339055880904198
730,60,1,p14606_15to80ms,14606,0.06643776595592499
731,60,1,p14606_15to80ms,14606,0.0794849768280983
732,61,0,p11419_20to160ms,11419,0.020228898152709007
733,61,0,p11419_20to160ms,11419,0.050672389566898346
734,61,0,p11419_20to160ms,11419,0.08002861589193344
735,61,0,p11419_20to160ms,11419,0.10286123305559158
736,61,0,p11419_20to160ms,11419,0.12732474505901337
737,61,0,p11419_20to160ms,11419,0.1583118736743927
738,61,1,p14606_15to80ms,14606,0.015336195006966591
739,61,1,p14606_15to80ms,14606,0.027839770540595055
740,61,1,p14606_15to80ms,14606,0.040886979550123215
741,61,1,p14606_15to80ms,14606,0.05339055880904198
742,61,1,p14606_15to80ms,14606,0.06643776595592499
743,61,1,p14606_15to80ms,14606,0.0794849768280983
744,62,0,p11419_20to160ms,11419,0.020228898152709007
745,62,0,p11419_20to160ms,11419,0.050672389566898346
746,62,0,p11419_20to160ms,11419,0.08002861589193344
747,62,0,p11419_20to160ms,11419,0.10286123305559158
748,62,0,p11419_20to160ms,11419,0.12732474505901337
749,62,0,p11419_20to160ms,11419,0.1583118736743927
750,62,1,p14606_15to80ms,14606,0.015336195006966591
751,62,1,p14606_15to80ms,14606,0.027839770540595055
752,62,1,p14606_15to80ms,14606,0.040886979550123215
753,62,1,p14606_15to80ms,14606,0.05339055880904198
754,62,1,p14606_15to80ms,14606,0.06643776595592499
755,62,1,p14606_15to80ms,14606,0.0794849768280983
756,63,0,p11419_20to160ms,11419,0.020228898152709007
757,63,0,p11419_20to160ms,11419,0.050672389566898346
758,63,0,p11419_20to160ms,11419,0.08002861589193344
759,63,0,p11419_20to160ms,11419,0.10286123305559158
760,63,0,p11419_20to160ms,11419,0.12732474505901337
761,63,0,p11419_20to160ms,11419,0.1583118736743927
762,63,1,p14606_15to80ms,14606,0.015336195006966591
763,63,1,p14606_15to80ms,14606,0.027839770540595055
764,63,1,p14606_15to80ms,14606,0.040886979550123215
765,63,1,p14606_15to80ms,14606,0.05339055880904198
766,63,1,p14606_15to80ms,14606,0.06643776595592499
767,63,1,p14606_15to80ms,14606,0.0794849768280983
768,64,0,p11419_20to160ms,11419,0.020228898152709007
769,64,0,p11419_20to160ms,11419,0.050672389566898346
770,64,0,p11419_20to160ms,11419,0.08002861589193344
771,64,0,p11419_20to160ms,11419,0.10286123305559158
772,64,0,p11419_20to160ms,11419,0.12732474505901337
773,64,0,p11419_20to160ms,11419,0.1583118736743927
774,64,1,p14606_15to80ms,14606,0.015336195006966591
775,64,1,p14606_15to80ms,14606,0.027839770540595055
776,64,1,p14606_15to80ms,14606,0.040886979550123215
777,64,1,p14606_15to80ms,14606,0.05339055880904198
778,64,1,p14606_15to80ms,14606,0.06643776595592499
779,64,1,p14606_15to80ms,14606,0.0794849768280983
780,65,0,p11419_20to160ms,11419,0.020228898152709007
781,65,0,p11419_20to160ms,11419,0.050672389566898346
782,65,0,p11419_20to160ms,11419,0.08002861589193344
783,65,0,p11419_20to160ms,11419,0.10286123305559158
784,65,0,p11419_20to160ms,11419,0.12732474505901337
785,65,0,p11419_20to160ms,11419,0.1583118736743927
786,65,1,p14606_15to80ms,14606,0.015336195006966591
787,65,1,p14606_15to80ms,14606,0.027839770540595055
788,65,1,p14606_15to80ms,14606,0.040886979550123215
789,65,1,p14606_15to80ms,14606,0.05339055880904198
790,65,1,p14606_15to80ms,14606,0.06643776595592499
791,65,1,p14606_15to80ms,14606,0.0794849768280983
792,66,0,p11419_20to160ms,11419,0.020228898152709007
793,66,0,p11419_20to160ms,11419,0.050672389566898346
794,66,0,p11419_20to160ms,11419,0.08002861589193344
795,66,0,p11419_20to160ms,11419,0.10286123305559158
796,66,0,p11419_20to160ms,11419,0.12732474505901337
797,66,0,p11419_20to160ms,11419,0.1583118736743927
798,66,1,p14606_15to80ms,14606,0.015336195006966591
799,66,1,p14606_15to80ms,14606,0.027839770540595055
800,66,1,p14606_15to80ms,14606,0.040886979550123215
801,66,1,p14606_15to80ms,14606,0.05339055880904198
802,66,1,p14606_15to80ms,14606,0.06643776595592499
803,66,1,p14606_15to80ms,14606,0.0794849768280983
804,67,0,p11419_20to160ms,11419,0.020228898152709007
805,67,0,p11419_20to160ms,11419,0.050672389566898346
806,67,0,p11419_20to160ms,11419,0.08002861589193344
807,67,0,p11419_20to160ms,11419,0.10286123305559158
808,67,0,p11419_20to160ms,11419,0.12732474505901337
809,67,0,p11419_20to160ms,11419,0.1583118736743927
810,67,1,p14606_15to80ms,14606,0.015336195006966591
811,67,1,p14606_15to80ms,14606,0.027839770540595055
812,67,1,p14606_15to80ms,14606,0.040886979550123215
813,67,1,p14606_15to80ms,14606,0.05339055880904198
814,67,1,p14606_15to80ms,14606,0.06643776595592499
815,67,1,p14606_15to80ms,14606,0.0794849768280983
816,68,0,p11419_20to160ms,11419,0.020228898152709007
817,68,0,p11419_20to160ms,11419,0.050672389566898346
818,68,0,p11419_20to160ms,11419,0.08002861589193344
819,68,0,p11419_20to160ms,11419,0.10286123305559158
820,68,0,p11419_20to160ms,11419,0.12732474505901337
821,68,0,p11419_20to160ms,11419,0.1583118736743927
822,68,1,p14606_15to80ms,14606,0.015336195006966591
823,68,1,p14606_15to80ms,14606,0.027839770540595055
824,68,1,p14606_15to80ms,14606,0.040886979550123215
825,68,1,p14606_15to80ms,14606,0.05339055880904198
826,68,1,p14606_15to80ms,14606,0.06643776595592499
827,68,1,p14606_15to80ms,14606,0.0794849768280983
828,69,0,p11419_20to160ms,11419,0.020228898152709007
829,69,0,p11419_20to160ms,11419,0.050672389566898346
830,69,0,p11419_20to160ms,11419,0.08002861589193344
831,69,0,p11419_20to160ms,11419,0.10286123305559158
832,69,0,p11419_20to160ms,11419,0.12732474505901337
833,69,0,p11419_20to160ms,11419,0.1583118736743927
834,69,1,p14606_15to80ms,14606,0.015336195006966591
835,69,1,p14606_15to80ms,14606,0.027839770540595055
836,69,1,p14606_15to80ms,14606,0.040886979550123215
837,69,1,p14606_15to80ms,14606,0.05339055880904198
838,69,1,p14606_15to80ms,14606,0.06643776595592499
839,69,1,p14606_15to80ms,14606,0.0794849768280983
840,70,0,p11419_20to160ms,11419,0.020228898152709007
841,70,0,p11419_20to160ms,11419,0.050672389566898346
842,70,0,p11419_20to160ms,11419,0.08002861589193344
843,70,0,p11419_20to160ms,11419,0.10286123305559158
844,70,0,p11419_20to160ms,11419,0.12732474505901337
845,70,0,p11419_20to160ms,11419,0.1583118736743927
846,70,1,p14606_15to80ms,14606,0.015336195006966591
847,70,1,p14606_15to80ms,14606,0.027839770540595055
848,70,1,p14606_15to80ms,14606,0.040886979550123215
849,70,1,p14606_15to80ms,14606,0.05339055880904198
850,70,1,p14606_15to80ms,14606,0.06643776595592499
851,70,1,p14606_15to80ms,14606,0.0794849768280983
852,71,0,p11419_20to160ms,11419,0.020228898152709007
853,71,0,p11419_20to160ms,11419,0.050672389566898346
854,71,0,p11419_20to160ms,11419,0.08002861589193344
855,71,0,p11419_20to160ms,11419,0.10286123305559158
